date,value
1917-12-11,-20180.51001200545
1917-12-12,-20168.62047104362
1917-12-13,-20164.620670531975
1917-12-14,-20148.478594522203
1917-12-15,-20132.652166248274
1917-12-16,-20125.004227907935
1917-12-17,-20111.58190933331
1917-12-18,-20110.210958057116
1917-12-19,-20092.013936752024
1917-12-20,-20089.70221869002
1917-12-21,-20071.3124220281
1917-12-22,-20068.657699382282
1917-12-23,-20054.83377573989
1917-12-24,-20040.759367117153
1917-12-25,-20038.810573551127
1917-12-26,-20026.403538020895
1917-12-27,-20010.646785572302
1917-12-28,-20007.295341722725
1917-12-29,-20002.71764542813
1917-12-30,-19974.82467337282
1917-12-31,-19977.25875389193
1918-01-01,-19963.430104478008
1918-01-02,-19947.70156689618
1918-01-03,-19945.725579898073
1918-01-04,-19936.867787150313
1918-01-05,-19919.648957983878
1918-01-06,-19918.916115795993
1918-01-07,-19900.3672789272
1918-01-08,-19886.623528464203
1918-01-09,-19878.063446294193
1918-01-10,-19873.239931772445
1918-01-11,-19846.3048363508
1918-01-12,-19842.45517703868
1918-01-13,-19824.458375435628
1918-01-14,-19821.49974613447
1918-01-15,-19813.12924856341
1918-01-16,-19795.857137171868
1918-01-17,-19786.70009446956
1918-01-18,-19779.87238190417
1918-01-19,-19754.94140273812
1918-01-20,-19753.65279330087
1918-01-21,-19747.93829626105
1918-01-22,-19720.236095638844
1918-01-23,-19717.482852569352
1918-01-24,-19706.029429298862
1918-01-25,-19699.790741798428
1918-01-26,-19670.1771732223
1918-01-27,-19673.191979394556
1918-01-28,-19654.259680280255
1918-01-29,-19637.74086929323
1918-01-30,-19627.892158198643
1918-01-31,-19617.940552019452
1918-02-01,-19613.73695005103
1918-02-02,-19596.80842517256
1918-02-03,-19579.29685686486
1918-02-04,-19571.592701350106
1918-02-05,-19554.00595874885
1918-02-06,-19538.92495453985
1918-02-07,-19524.777101222386
1918-02-08,-19522.92152324906
1918-02-09,-19492.95351210645
1918-02-10,-19487.19060522693
1918-02-11,-19478.073014630205
1918-02-12,-19459.598424061714
1918-02-13,-19440.145991456964
1918-02-14,-19446.038853570564
1918-02-15,-19426.789127780357
1918-02-16,-19424.317912632057
1918-02-17,-19398.170854366137
1918-02-18,-19383.960956279774
1918-02-19,-19372.58305128309
1918-02-20,-19362.20475968837
1918-02-21,-19355.670093768815
1918-02-22,-19329.990900829573
1918-02-23,-19310.96310422844
1918-02-24,-19307.522776470152
1918-02-25,-19288.64053319222
1918-02-26,-19284.900485273774
1918-02-27,-19260.938452762843
1918-02-28,-19251.302048892227
1918-03-01,-19239.203753029054
1918-03-02,-19225.195955667998
1918-03-03,-19209.310659794493
1918-03-04,-19191.32493204808
1918-03-05,-19185.638485937663
1918-03-06,-19166.849934860606
1918-03-07,-19150.80456489237
1918-03-08,-19141.771452175384
1918-03-09,-19112.918225227022
1918-03-10,-19111.740611991565
1918-03-11,-19096.338233888568
1918-03-12,-19083.34687853098
1918-03-13,-19054.873646058004
1918-03-14,-19046.45868998964
1918-03-15,-19039.209851565305
1918-03-16,-19014.24595889773
1918-03-17,-19003.970442287304
1918-03-18,-18988.83112593932
1918-03-19,-18976.929919062863
1918-03-20,-18963.991480242894
1918-03-21,-18943.539209201233
1918-03-22,-18932.88393227653
1918-03-23,-18905.952036550312
1918-03-24,-18906.20649619493
1918-03-25,-18876.950435588602
1918-03-26,-18869.905990866537
1918-03-27,-18852.51918923649
1918-03-28,-18834.461140357824
1918-03-29,-18826.337622993295
1918-03-30,-18803.371764164338
1918-03-31,-18805.684583532355
1918-04-01,-18780.147945199416
1918-04-02,-18765.51676662657
1918-04-03,-18751.459806311483
1918-04-04,-18730.510289683505
1918-04-05,-18711.697467615722
1918-04-06,-18694.251129439657
1918-04-07,-18680.645815081272
1918-04-08,-18669.21204068937
1918-04-09,-18648.019518494137
1918-04-10,-18633.17190026143
1918-04-11,-18612.989524750763
1918-04-12,-18597.60939595606
1918-04-13,-18585.11381668471
1918-04-14,-18573.47247700443
1918-04-15,-18555.918918594587
1918-04-16,-18539.01906191898
1918-04-17,-18521.41043455445
1918-04-18,-52976.99011199171
1918-04-19,-18483.230524588867
1918-04-20,-18470.47039465475
1918-04-21,-18453.490819877967
1918-04-22,-18436.15984266145
1918-04-23,-18422.709168779056
1918-04-24,-52707.70242271434
1918-04-25,-18395.258581160262
1918-04-26,-18373.05572049592
1918-04-27,-18350.261367325613
1918-04-28,-18339.137362203895
1918-04-29,-18319.756190991033
1918-04-30,-18299.128041510783
1918-05-01,-18281.698535100768
1918-05-02,-18272.490225259076
1918-05-03,-18244.846687852612
1918-05-04,-18226.8835546386
1918-05-05,-18220.80682337979
1918-05-06,-18201.86302790334
1918-05-07,-18174.323712100333
1918-05-08,-18163.497859780156
1918-05-09,-18156.29606561401
1918-05-10,-18134.57837664716
1918-05-11,-18111.158872689415
1918-05-12,-18098.00860824795
1918-05-13,-18076.491252225584
1918-05-14,-18056.442311722665
1918-05-15,-18031.422653482197
1918-05-16,-18022.265357486973
1918-05-17,-17997.479121552682
1918-05-18,-17977.676407324874
1918-05-19,-17959.576726160336
1918-05-20,-17947.20231069656
1918-05-21,-17940.270135489234
1918-05-22,-17909.927022734235
1918-05-23,-17888.716510601233
1918-05-24,-17876.041168805925
1918-05-25,-17848.54025216607
1918-05-26,-17834.541411834074
1918-05-27,-17817.526745803796
1918-05-28,-17796.41392228863
1918-05-29,-17781.606925181735
1918-05-30,-17777.116066445556
1918-05-31,-17748.47629475974
1918-06-01,-17721.273748236497
1918-06-02,-17712.52699168039
1918-06-03,-17690.786358417074
1918-06-04,-17676.023708888966
1918-06-05,-17642.96107264971
1918-06-06,-17624.505065029072
1918-06-07,-17618.314453519128
1918-06-08,-17594.091997604104
1918-06-09,-17579.115190187298
1918-06-10,-17553.473139965543
1918-06-11,-17534.785559091983
1918-06-12,-17514.012583423715
1918-06-13,-17497.09973885879
1918-06-14,-17464.7216605638
1918-06-15,-17465.128869417702
1918-06-16,-17449.084082820475
1918-06-17,-17422.989647070925
1918-06-18,-17409.308640226758
1918-06-19,-17389.326944286044
1918-06-20,-17367.218629986535
1918-06-21,-17347.12197344549
1918-06-22,-17327.534698878422
1918-06-23,-17300.37275928203
1918-06-24,-17285.64877033151
1918-06-25,-17264.121153472468
1918-06-26,-17238.810016274732
1918-06-27,-17227.122295836936
1918-06-28,-17204.57487897107
1918-06-29,-17181.336838834846
1918-06-30,-17172.739050045977
1918-07-01,-17154.773453963644
1918-07-02,-17120.888258499766
1918-07-03,-17099.880956206664
1918-07-04,-17071.69443367542
1918-07-05,-17060.85195165972
1918-07-06,-17037.12306490724
1918-07-07,-17021.730970887835
1918-07-08,-16998.751883557765
1918-07-09,-16971.338776510274
1918-07-10,-16969.68475629896
1918-07-11,-16936.33919436446
1918-07-12,-16907.02463905922
1918-07-13,-16895.54057408269
1918-07-14,-16867.898990181664
1918-07-15,-16858.452024992104
1918-07-16,-16834.57337260637
1918-07-17,-16813.305806515084
1918-07-18,-16803.574866810603
1918-07-19,-16777.294531068725
1918-07-20,-16755.85805974304
1918-07-21,-16725.136771184138
1918-07-22,-16703.713191134175
1918-07-23,-16685.23413058415
1918-07-24,-16661.467718819677
1918-07-25,-16645.096528707018
1918-07-26,-16616.907363067825
1918-07-27,-16601.468074143744
1918-07-28,-16579.771510104154
1918-07-29,-16559.891490545506
1918-07-30,-16533.597919229625
1918-07-31,-16517.53682142389
1918-08-01,-16488.913402082173
1918-08-02,-16477.775176759464
1918-08-03,-16455.88208956951
1918-08-04,-16425.17772174016
1918-08-05,-16407.23925875169
1918-08-06,-16387.20207696402
1918-08-07,-16358.572878700468
1918-08-08,-16344.10455255647
1918-08-09,-16320.068926027623
1918-08-10,-16290.026116060522
1918-08-11,-16267.235607693377
1918-08-12,-16244.933185445785
1918-08-13,-16232.024521959858
1918-08-14,-16202.234020805814
1918-08-15,-16190.86093371012
1918-08-16,-16168.334376611378
1918-08-17,-16153.19095916756
1918-08-18,-16110.668348268855
1918-08-19,-16100.901856444818
1918-08-20,-16074.71921353891
1918-08-21,-16056.098158415041
1918-08-22,-16025.486156390562
1918-08-23,-16008.211124093192
1918-08-24,-15990.18360813061
1918-08-25,-15958.733441110162
1918-08-26,-15945.348364435444
1918-08-27,-15919.560501340873
1918-08-28,-15903.057542738874
1918-08-29,-15876.748446383508
1918-08-30,-15845.797571123303
1918-08-31,-15833.53052922216
1918-09-01,-15808.087349172702
1918-09-02,-15777.623444784229
1918-09-03,-15757.215891281692
1918-09-04,-15721.38027609991
1918-09-05,-15698.969993975468
1918-09-06,-15689.234590588303
1918-09-07,-15658.82134521918
1918-09-08,-15634.529298484573
1918-09-09,-44718.86597478882
1918-09-10,-15598.96092208633
1918-09-11,-15568.083671376142
1918-09-12,-15545.382274247382
1918-09-13,-15523.149707213892
1918-09-14,-15495.169181577427
1918-09-15,-15477.50140782484
1918-09-16,-15455.831924557473
1918-09-17,-15425.807952758629
1918-09-18,-15400.662272428794
1918-09-19,-15384.671498238744
1918-09-20,-15350.301437420452
1918-09-21,-15339.905450557158
1918-09-22,-15310.012375225517
1918-09-23,-15284.438293706991
1918-09-24,-15262.313564198763
1918-09-25,-15237.899765738493
1918-09-26,-15201.619003555345
1918-09-27,-15191.086675729191
1918-09-28,-15150.44206469424
1918-09-29,-15136.236568244916
1918-09-30,-15113.694138341427
1918-10-01,-15087.463679549783
1918-10-02,-15052.844037744262
1918-10-03,-15046.06883717315
1918-10-04,-15022.268630627615
1918-10-05,-14995.965086962298
1918-10-06,-14967.512874231403
1918-10-07,-14951.743971713333
1918-10-08,-14918.403711370262
1918-10-09,-14885.406802072475
1918-10-10,-14868.435543116691
1918-10-11,-14845.933035436763
1918-10-12,-14822.796497905014
1918-10-13,-14790.40835793324
1918-10-14,-14774.184508339531
1918-10-15,-14735.937074179696
1918-10-16,-14710.575319835198
1918-10-17,-14693.990859163505
1918-10-18,-14670.324187402563
1918-10-19,-14640.064890499123
1918-10-20,-14614.655428050288
1918-10-21,-14599.03033847049
1918-10-22,-14572.46391787645
1918-10-23,-14551.233519949708
1918-10-24,-14517.327051967248
1918-10-25,-14490.749859707092
1918-10-26,-14475.503353746157
1918-10-27,-14445.66062598291
1918-10-28,-14424.71206203859
1918-10-29,-14397.0212833219
1918-10-30,-14364.284097473395
1918-10-31,-14345.178974268747
1918-11-01,-14317.44863362349
1918-11-02,-14298.474637345218
1918-11-03,-14263.757413796959
1918-11-04,-14239.228805302935
1918-11-05,-14216.928173086422
1918-11-06,-14188.465327403908
1918-11-07,-14160.816678326928
1918-11-08,-14139.951484926269
1918-11-09,-14117.378620011137
1918-11-10,-14075.05084702819
1918-11-11,-14061.287820655476
1918-11-12,-14032.609398991277
1918-11-13,-14001.037022024553
1918-11-14,-13962.373125458807
1918-11-15,-13960.129650521629
1918-11-16,-13925.508613077032
1918-11-17,-13905.107833376447
1918-11-18,-13878.038216254185
1918-11-19,-13852.681465753716
1918-11-20,-13828.406847813105
1918-11-21,-13796.645301900813
1918-11-22,-39449.072590563934
1918-11-23,-13738.911979970997
1918-11-24,-13716.918061046563
1918-11-25,-13688.590378236055
1918-11-26,-13666.505471928278
1918-11-27,-13639.445101756472
1918-11-28,-13609.568472390863
1918-11-29,-13590.186490800643
1918-11-30,-13559.478950809926
1918-12-01,-13535.27272198062
1918-12-02,-13508.676128618523
1918-12-03,-13487.98416002049
1918-12-04,-13443.913154045185
1918-12-05,-13427.180512792296
1918-12-06,-13391.032264687565
1918-12-07,-13364.569883349252
1918-12-08,-13349.371997799155
1918-12-09,-13321.375744442614
1918-12-10,-13276.086477630439
1918-12-11,-13253.053362631505
1918-12-12,-13234.848361266018
1918-12-13,-13206.25053677043
1918-12-14,-13183.502206073097
1918-12-15,-13150.960801410485
1918-12-16,-13129.447165696707
1918-12-17,-13108.725897742343
1918-12-18,-13077.839043431004
1918-12-19,-13043.757280626342
1918-12-20,-13022.113986245082
1918-12-21,-12989.355450579635
1918-12-22,-12966.917370881207
1918-12-23,-12937.94550882778
1918-12-24,-12902.222339282262
1918-12-25,-12877.670024812955
1918-12-26,-12851.339928706464
1918-12-27,-12819.245965373386
1918-12-28,-12793.552002882732
1918-12-29,-12761.001654461214
1918-12-30,-12742.77843934283
1918-12-31,-12714.83731977497
1919-01-01,-12691.370105596978
1919-01-02,-12659.150372662893
1919-01-03,-12624.28810784291
1919-01-04,-12594.68417021981
1919-01-05,-12568.420475738572
1919-01-06,-12554.196683445069
1919-01-07,-12511.77963202318
1919-01-08,-12498.323580124546
1919-01-09,-12456.542107864041
1919-01-10,-12434.739486856639
1919-01-11,-12401.22201346398
1919-01-12,-12383.197367561816
1919-01-13,-12342.446147434302
1919-01-14,-12327.360217198006
1919-01-15,-12295.07755819232
1919-01-16,-12268.392363554089
1919-01-17,-12243.806672467643
1919-01-18,-12206.162803668056
1919-01-19,-12169.172109334717
1919-01-20,-12136.402147045033
1919-01-21,-12120.75210206583
1919-01-22,-12087.122856977057
1919-01-23,-12062.981432012344
1919-01-24,-12033.05047566506
1919-01-25,-12008.626051104528
1919-01-26,-11977.277854486976
1919-01-27,-11946.871377289992
1919-01-28,-11923.724287064526
1919-01-29,-11892.460449005112
1919-01-30,-11863.573974330311
1919-01-31,-11830.326596283445
1919-02-01,-11810.933591624142
1919-02-02,-11776.974074416765
1919-02-03,-11738.237469393174
1919-02-04,-11713.026616236702
1919-02-05,-11683.118815146208
1919-02-06,-11660.728804037792
1919-02-07,-11630.200774145855
1919-02-08,-11597.71801224771
1919-02-09,-11565.82006554866
1919-02-10,-11554.240313573348
1919-02-11,-11521.889353846274
1919-02-12,-11479.563754479605
1919-02-13,-11458.263315790511
1919-02-14,-11430.974520400176
1919-02-15,-11404.593009407246
1919-02-16,-11371.7729038248
1919-02-17,-11346.654697746473
1919-02-18,-11299.801913577227
1919-02-19,-32300.874529729324
1919-02-20,-11251.685062848896
1919-02-21,-11218.978493666278
1919-02-22,-11187.600571324996
1919-02-23,-11158.146217626092
1919-02-24,-11127.940939005199
1919-02-25,-11106.866783931742
1919-02-26,-11075.575602940296
1919-02-27,-11040.585116896364
1919-02-28,-11017.381608583986
1919-03-01,-10985.055054793775
1919-03-02,-10953.291119923992
1919-03-03,-10921.585077788
1919-03-04,-10904.596208478983
1919-03-05,-10862.301700659436
1919-03-06,-10837.182588060447
1919-03-07,-10802.58622063231
1919-03-08,-10772.319483712039
1919-03-09,-10738.216380531278
1919-03-10,-10709.511771127369
1919-03-11,-10679.540623721245
1919-03-12,-10649.021021607174
1919-03-13,-10624.719907391705
1919-03-14,-10595.924933465982
1919-03-15,-10561.60254715595
1919-03-16,-10532.158808267026
1919-03-17,-10507.189021221957
1919-03-18,-10473.416036433255
1919-03-19,-10445.38417562146
1919-03-20,-10419.219064040371
1919-03-21,-10378.21005851346
1919-03-22,-29646.923414653204
1919-03-23,-10313.76187676855
1919-03-24,-10301.763153155413
1919-03-25,-10266.022477193254
1919-03-26,-10232.65098896729
1919-03-27,-10196.675676382212
1919-03-28,-10169.886523306197
1919-03-29,-10139.825775038064
1919-03-30,-10116.48179759424
1919-03-31,-10086.070687544367
1919-04-01,-10048.08721228892
1919-04-02,-10025.90736477731
1919-04-03,-9991.106758122609
1919-04-04,-9955.27684387181
1919-04-05,-9932.00073092431
1919-04-06,-9888.343718091162
1919-04-07,-9859.506005288718
1919-04-08,-9842.711868425718
1919-04-09,-9808.719690018805
1919-04-10,-9784.663861043611
1919-04-11,-9746.299240083157
1919-04-12,-9707.679908625745
1919-04-13,-9682.681244681573
1919-04-14,-9647.382145947393
1919-04-15,-9626.346701271877
1919-04-16,-9583.76867840387
1919-04-17,-9559.532345530706
1919-04-18,-9525.6690077236
1919-04-19,-9495.142189801834
1919-04-20,-9469.958517935693
1919-04-21,-9438.26424443759
1919-04-22,-9396.533079901312
1919-04-23,-9368.225595628186
1919-04-24,-9333.794182834514
1919-04-25,-9306.22046877699
1919-04-26,-9275.903691879346
1919-04-27,-9253.99922940576
1919-04-28,-9215.44728026115
1919-04-29,-9182.934471167675
1919-04-30,-9141.710041875245
1919-05-01,-9116.694841780198
1919-05-02,-9081.079478210915
1919-05-03,-9054.378460275886
1919-05-04,-9029.50532860595
1919-05-05,-8993.922247579425
1919-05-06,-8961.862292753993
1919-05-07,-8936.251310978194
1919-05-08,-8901.966265727437
1919-05-09,-8869.538726920304
1919-05-10,-8828.924217179036
1919-05-11,-8815.775398599915
1919-05-12,-8767.739032768573
1919-05-13,-8746.82567330929
1919-05-14,-24960.48916704985
1919-05-15,-8672.920937816594
1919-05-16,-8643.466725718077
1919-05-17,-8609.136710567407
1919-05-18,-8579.666497205062
1919-05-19,-8541.609194143139
1919-05-20,-8517.331016085001
1919-05-21,-8489.101136806037
1919-05-22,-8454.776225926878
1919-05-23,-8418.423708051865
1919-05-24,-8396.66630901666
1919-05-25,-8364.135531705802
1919-05-26,-8330.5059179285
1919-05-27,-8307.547528589203
1919-05-28,-8264.37628205208
1919-05-29,-8242.518035016688
1919-05-30,-8200.821565447472
1919-05-31,-8164.7387321302795
1919-06-01,-8139.40682583065
1919-06-02,-8096.573165906949
1919-06-03,-8080.176686057852
1919-06-04,-8034.812544548266
1919-06-05,-8005.267154744633
1919-06-06,-7985.076419656222
1919-06-07,-7930.775212329254
1919-06-08,-7912.460453448413
1919-06-09,-7884.321398939926
1919-06-10,-7854.7414711084475
1919-06-11,-7816.558082020572
1919-06-12,-7783.826979439014
1919-06-13,-7750.388763140285
1919-06-14,-7720.083205904126
1919-06-15,-7683.10061772824
1919-06-16,-7655.857793653932
1919-06-17,-7631.227842642816
1919-06-18,-7589.913780811252
1919-06-19,-7568.598983000307
1919-06-20,-7522.568129574407
1919-06-21,-7496.789734998721
1919-06-22,-7458.613642898797
1919-06-23,-7420.378336940608
1919-06-24,-7399.191875545411
1919-06-25,-7356.622520796382
1919-06-26,-7331.557766549985
1919-06-27,-7288.068304805427
1919-06-28,-7266.085042371511
1919-06-29,-7235.868382086921
1919-06-30,-7195.61809715347
1919-07-01,-7168.603441773927
1919-07-02,-7137.983873027073
1919-07-03,-7103.499982840426
1919-07-04,-7068.650097420892
1919-07-05,-7029.014665615254
1919-07-06,-7012.676824197136
1919-07-07,-6970.154216461128
1919-07-08,-6934.39084860937
1919-07-09,-6903.776480579875
1919-07-10,-6865.405462081684
1919-07-11,-6839.520384261012
1919-07-12,-6807.248187374344
1919-07-13,-6770.52355555662
1919-07-14,-6740.131505681726
1919-07-15,-6709.706186059015
1919-07-16,-6672.282783786434
1919-07-17,-6645.218898981735
1919-07-18,-6612.088386679848
1919-07-19,-6578.732302312467
1919-07-20,-6536.37050362226
1919-07-21,-6526.268232462021
1919-07-22,-6475.196339958999
1919-07-23,-6443.998138904086
1919-07-24,-6419.553092752407
1919-07-25,-6376.563525975105
1919-07-26,-6342.681094600973
1919-07-27,-6309.043726755534
1919-07-28,-6292.167603676858
1919-07-29,-6238.977627329075
1919-07-30,-6216.384038042004
1919-07-31,-6176.133063589967
1919-08-01,-6142.715947517071
1919-08-02,-6117.645180898348
1919-08-03,-6076.7848384172585
1919-08-04,-6048.825209501674
1919-08-05,-6024.0504955154
1919-08-06,-5974.6361263541485
1919-08-07,-5951.116746082693
1919-08-08,-5918.266231714217
1919-08-09,-5882.74699368797
1919-08-10,-5846.094136492367
1919-08-11,-5814.451182820253
1919-08-12,-5778.119960759406
1919-08-13,-5754.239259937546
1919-08-14,-5717.921414960905
1919-08-15,-5681.443389973859
1919-08-16,-5638.014240410711
1919-08-17,-5614.699461884995
1919-08-18,-5575.317559589911
1919-08-19,-5547.150815554922
1919-08-20,-5516.348553270511
1919-08-21,-5481.73739854012
1919-08-22,-5447.906338464399
1919-08-23,-5410.593521378182
1919-08-24,-5373.273350161691
1919-08-25,-5344.869904557507
1919-08-26,-5307.242168218184
1919-08-27,-5284.498198322764
1919-08-28,-5248.231640132695
1919-08-29,-5216.251882906212
1919-08-30,-5177.517774418033
1919-08-31,-5147.332260760369
1919-09-01,-5108.324019806468
1919-09-02,-5083.051352808243
1919-09-03,-5044.592793184546
1919-09-04,-5007.773506316458
1919-09-05,-4987.922501597777
1919-09-06,-4933.364467113603
1919-09-07,-4911.753563159239
1919-09-08,-4886.816827658804
1919-09-09,-4842.243727371999
1919-09-10,-4809.198392899485
1919-09-11,-4776.095440325874
1919-09-12,-4737.039416113281
1919-09-13,-4704.556695411297
1919-09-14,-4673.092333556127
1919-09-15,-4638.6080765800625
1919-09-16,-4607.647233606285
1919-09-17,-4564.504120499335
1919-09-18,-4547.023335438131
1919-09-19,-4505.1646252584815
1919-09-20,-4471.763136937535
1919-09-21,-4434.237183236281
1919-09-22,-4408.728229094249
1919-09-23,-4379.422847014699
1919-09-24,-4336.106143689859
1919-09-25,-4301.66023219465
1919-09-26,-4261.7849652861105
1919-09-27,-4241.741902737434
1919-09-28,-4195.764407070177
1919-09-29,-4155.8393414655075
1919-09-30,-4135.694629874766
1919-10-01,-4106.380864268696
1919-10-02,-4068.072429159375
1919-10-03,-4032.070093935265
1919-10-04,-3995.4149990224837
1919-10-05,-3967.2760907710954
1919-10-06,-3922.619763218503
1919-10-07,-3902.036617243718
1919-10-08,-3871.219843215244
1919-10-09,-3823.0418901438898
1919-10-10,-3805.9920363007905
1919-10-11,-3761.6750340045382
1919-10-12,-3711.0934997566947
1919-10-13,-3692.761810752054
1919-10-14,-3664.317387305133
1919-10-15,-3625.0048620756907
1919-10-16,-3590.9686752292137
1919-10-17,-3555.9007901436444
1919-10-18,-3519.37476675178
1919-10-19,-3493.856453828934
1919-10-20,-3446.1908498135563
1919-10-21,-3419.363687840858
1919-10-22,-3382.909036586765
1919-10-23,-3355.630681090103
1919-10-24,-3311.998231748923
1919-10-25,-3285.648995264006
1919-10-26,-3248.903045275132
1919-10-27,-3220.876998100135
1919-10-28,-3187.110472398223
1919-10-29,-3144.5929224164493
1919-10-30,-3116.154007381222
1919-10-31,-3084.101104034843
1919-11-01,-3048.938013264619
1919-11-02,-3008.11163326509
1919-11-03,-2980.6301856499904
1919-11-04,-2943.946265929494
1919-11-05,-2909.1503462273868
1919-11-06,-2884.6743234849537
1919-11-07,-2848.30000713161
1919-11-08,-2805.1145853026837
1919-11-09,-2776.32762642932
1919-11-10,-2733.2003668233547
1919-11-11,-2699.486576162176
1919-11-12,-2666.556598883299
1919-11-13,-2626.8807257326957
1919-11-14,-2602.217587393283
1919-11-15,-2564.375802563559
1919-11-16,-2536.3559056031368
1919-11-17,-2486.9814585199188
1919-11-18,-2455.1303677842197
1919-11-19,-2430.7902842075105
1919-11-20,-2394.7139297213425
1919-11-21,-2355.643673319173
1919-11-22,-2328.96538704843
1919-11-23,-2297.2986676698665
1919-11-24,-2255.427887766418
1919-11-25,-2225.1844627520572
1919-11-26,-2190.43714430249
1919-11-27,-2161.295667803157
1919-11-28,-2131.4817052069056
1919-11-29,-2087.4786065139215
1919-11-30,-2049.897525064742
1919-12-01,-2021.31153023577
1919-12-02,-1978.757756527024
1919-12-03,-1955.2142417177058
1919-12-04,-1922.7203885857423
1919-12-05,-1883.5327762521256
1919-12-06,-1849.3570001210546
1919-12-07,-1810.8393621834443
1919-12-08,-1784.3070465752232
1919-12-09,-1739.3327478625297
1919-12-10,-1702.0776827664013
1919-12-11,-1677.845200156399
1919-12-12,-1637.1364062485009
1919-12-13,-1614.4012898957776
1919-12-14,-1569.4750128803887
1919-12-15,-1535.345626427015
1919-12-16,-1501.9943837860653
1919-12-17,-1472.1177231798663
1919-12-18,-1452.538367822903
1919-12-19,-1406.7019540534066
1919-12-20,-1372.3481754869188
1919-12-21,-1339.8343310074931
1919-12-22,-1300.0555880812196
1919-12-23,-1268.4847550013785
1919-12-24,-1236.235622392158
1919-12-25,-1203.1287795720775
1919-12-26,-1167.1342541832332
1919-12-27,-1123.6708995792712
1919-12-28,-1098.3051252731473
1919-12-29,-1063.2962978936648
1919-12-30,-1028.726798819329
1919-12-31,-990.4702536001341
1920-01-01,-955.6061902140439
1920-01-02,-938.833344922463
1920-01-03,-884.2250208269263
1920-01-04,-847.8751035116102
1920-01-05,-826.0323372883322
1920-01-06,-791.3681728885476
1920-01-07,-754.4841438222181
1920-01-08,-721.7401123617519
1920-01-09,-682.5687954432719
1920-01-10,-659.1506179620017
1920-01-11,-620.7385174539047
1920-01-12,-573.1852094564938
1920-01-13,-551.2561414873369
1920-01-14,-506.13337858794773
1920-01-15,-476.31104144312656
1920-01-16,-452.8731195263565
1920-01-17,-406.39112156903525
1920-01-18,-375.8991306708988
1920-01-19,-343.3332980369704
1920-01-20,-305.57858981801485
1920-01-21,-270.1799662612726
1920-01-22,-234.76738079955396
1920-01-23,-198.16883163746127
1920-01-24,-167.776823945738
1920-01-25,-142.4558351717386
1920-01-26,-103.70890872495806
1920-01-27,-52.391413858588066
1920-01-28,-29.253233610294046
1920-01-29,13.198553054754484
1920-01-30,42.55382939348783
1920-01-31,71.00684687921148
1920-02-01,105.52258266475383
1920-02-02,138.04678932495585
1920-02-03,163.75113823674496
1920-02-04,206.73709713319045
1920-02-05,246.9030591427911
1920-02-06,272.0503360722744
1920-02-07,311.30307307955195
1920-02-08,347.6918559496032
1920-02-09,373.0718099964961
1920-02-10,409.5456264328295
1920-02-11,440.89002721685347
1920-02-12,476.04161418161016
1920-02-13,507.8825852651437
1920-02-14,543.9817490728476
1920-02-15,589.739758027526
1920-02-16,612.2185896034503
1920-02-17,651.5766712000263
1920-02-18,682.5732352865277
1920-02-19,725.1198146639877
1920-02-20,759.9138027544818
1920-02-21,791.8053462546825
1920-02-22,823.1370713891715
1920-02-23,854.5667988702594
1920-02-24,883.8726150763459
1920-02-25,933.6536176357768
1920-02-26,954.2355838599315
1920-02-27,995.4440460013573
1920-02-28,2953.5315232591174
1920-02-29,1057.5144053580536
1920-03-01,1099.553795856502
1920-03-02,1132.2512084505756
1920-03-03,1171.1297532682145
1920-03-04,1194.1962744866216
1920-03-05,1224.1599391763027
1920-03-06,1262.101141312498
1920-03-07,1299.7051656997119
1920-03-08,1332.9771452979842
1920-03-09,1364.7368503640175
1920-03-10,1391.1686839912097
1920-03-11,1437.0702897373826
1920-03-12,1478.5752714470432
1920-03-13,1505.0228491778496
1920-03-14,1539.7275829980179
1920-03-15,1573.5166116909302
1920-03-16,1606.604164494152
1920-03-17,1643.233772099647
1920-03-18,1674.500685860289
1920-03-19,1704.9005698203912
1920-03-20,1736.4158113391766
1920-03-21,1773.0742488454835
1920-03-22,1809.8045858797523
1920-03-23,1840.5597039664879
1920-03-24,1877.6092507431456
1920-03-25,1912.1219038397128
1920-03-26,1947.9717025934851
1920-03-27,1984.0903881298182
1920-03-28,2011.9279129961353
1920-03-29,2038.8512096800516
1920-03-30,2077.507441849234
1920-03-31,2113.2866974927565
1920-04-01,2137.7114149894455
1920-04-02,2187.6478066032105
1920-04-03,2215.220849269658
1920-04-04,2250.210349439486
1920-04-05,2288.915892406126
1920-04-06,2312.71216947883
1920-04-07,2352.4975650007427
1920-04-08,2382.832254130006
1920-04-09,2416.2050070239966
1920-04-10,2446.997892810755
1920-04-11,2492.9097305796595
1920-04-12,2516.416420068035
1920-04-13,2555.492692912373
1920-04-14,2576.3109314906314
1920-04-15,2625.2655528877804
1920-04-16,2658.295252644649
1920-04-17,2687.1787986418894
1920-04-18,2719.2030914041306
1920-04-19,2755.9726236783017
1920-04-20,2799.0399410269574
1920-04-21,2812.3916123769823
1920-04-22,2858.7180849890037
1920-04-23,2883.8382577392913
1920-04-24,2921.8732925101203
1920-04-25,2954.2980682390585
1920-04-26,2986.9484060833647
1920-04-27,3022.578044589962
1920-04-28,3050.4876318622164
1920-04-29,3094.8201518152364
1920-04-30,3114.206839055881
1920-05-01,3159.3671313600607
1920-05-02,3188.513727236883
